ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD_SOCIAL;TOTAL_NACIDOS
2022;14 - Los Mártires;26;Masculino;No Asegurado;2
2022;08 - Kennedy;28;Masculino;Subsidiado;40
2022;18 - Rafael Uribe Uribe;17;Femenino;No Asegurado;8
2022;11 - Suba;42;Femenino;Contributivo;46
2022;13 - Teusaquillo;25;Masculino;Contributivo;12
2022;14 - Los Mártires;24;Masculino;Contributivo;15
2022;02 - Chapinero;35;Masculino;Contributivo;53
2022;07 - Bosa;23;Masculino;Subsidiado;48
2022;11 - Suba;17;Masculino;No Asegurado;9
2022;18 - Rafael Uribe Uribe;28;Masculino;Contributivo;88
2022;01 - Usaquén;34;Femenino;Contributivo;125
2022;02 - Chapinero;41;Masculino;Contributivo;10
2022;04 - San Cristóbal;23;Femenino;Subsidiado;31
2022;18 - Rafael Uribe Uribe;20;Masculino;Subsidiado;28
2022;07 - Bosa;24;Masculino;No Asegurado;21
2022;01 - Usaquén;25;Masculino;Subsidiado;13
2022;10 - Engativá;21;Masculino;No Asegurado;21
2022;13 - Teusaquillo;36;Masculino;Contributivo;26
2022;01 - Usaquén;40;Femenino;Contributivo;39
2022;11 - Suba;21;Masculino;Contributivo;111
2022;12 - Barrios Unidos;30;Masculino;Contributivo;30
2022;11 - Suba;38;Femenino;Subsidiado;3
2022;07 - Bosa;42;Femenino;Subsidiado;7
2022;19 - Ciudad Bolívar;28;Masculino;Excepción;4
2022;19 - Ciudad Bolívar;32;Masculino;Contributivo;87
2022;16 - Puente Aranda;34;Femenino;Contributivo;37
2022;09 - Fontibón;21;Femenino;Contributivo;30
2022;09 - Fontibón;41;Masculino;Contributivo;16
2022;04 - San Cristóbal;26;Masculino;Subsidiado;17
2022;11 - Suba;18;Masculino;Contributivo;47
2022;18 - Rafael Uribe Uribe;26;Masculino;Subsidiado;32
2022;09 - Fontibón;34;Femenino;Subsidiado;6
2022;14 - Los Mártires;34;Femenino;Contributivo;14
2022;04 - San Cristóbal;30;Masculino;Contributivo;68
2022;04 - San Cristóbal;16;Femenino;Subsidiado;15
2022;18 - Rafael Uribe Uribe;27;Femenino;Subsidiado;29
2022;04 - San Cristóbal;30;Femenino;Subsidiado;22
2022;05 - Usme;43;Femenino;Contributivo;2
2022;01 - Usaquén;30;Femenino;Contributivo;97
2022;13 - Teusaquillo;34;Femenino;Contributivo;20
2022;01 - Usaquén;23;Masculino;No Asegurado;5
2022;18 - Rafael Uribe Uribe;19;Femenino;Subsidiado;20
2022;18 - Rafael Uribe Uribe;28;Femenino;Subsidiado;13
2022;19 - Ciudad Bolívar;34;Femenino;Contributivo;66
2022;01 - Usaquén;20;Femenino;No Asegurado;5
2022;05 - Usme;32;Masculino;Contributivo;42
2022;06 - Tunjuelito;25;Masculino;Subsidiado;11
2022;17 - La Candelaria;24;Masculino;Subsidiado;4
2022;08 - Kennedy;21;Femenino;Subsidiado;44
2022;07 - Bosa;25;Masculino;Contributivo;148
2022;02 - Chapinero;30;Femenino;Contributivo;18
2022;16 - Puente Aranda;28;Femenino;Contributivo;46
2022;12 - Barrios Unidos;17;Masculino;Subsidiado;2
2022;06 - Tunjuelito;23;Femenino;Contributivo;29
2022;08 - Kennedy;29;Masculino;Subsidiado;48
2022;16 - Puente Aranda;24;Masculino;Subsidiado;7
2022;04 - San Cristóbal;33;Femenino;No Asegurado;4
2022;04 - San Cristóbal;40;Masculino;No Asegurado;1
2022;16 - Puente Aranda;35;Masculino;Contributivo;29
2022;09 - Fontibón;27;Femenino;Contributivo;62
2022;08 - Kennedy;19;Femenino;Subsidiado;39
2022;01 - Usaquén;39;Masculino;Contributivo;71
2022;05 - Usme;26;Masculino;Contributivo;80
2022;19 - Ciudad Bolívar;36;Femenino;Contributivo;47
2022;19 - Ciudad Bolívar;34;Masculino;Contributivo;50
2022;16 - Puente Aranda;33;Masculino;Contributivo;47
2022;09 - Fontibón;35;Masculino;Contributivo;56
2022;11 - Suba;16;Femenino;Contributivo;13
2022;14 - Los Mártires;36;Femenino;Contributivo;10
2022;04 - San Cristóbal;34;Masculino;No Asegurado;5
2022;10 - Engativá;30;Masculino;Contributivo;139
2022;05 - Usme;25;Femenino;No Asegurado;5
2022;03 - Santa Fe;16;Femenino;Subsidiado;2
2022;19 - Ciudad Bolívar;35;Femenino;Contributivo;66
2022;05 - Usme;16;Masculino;Subsidiado;12
2022;01 - Usaquén;35;Masculino;Contributivo;115
2022;02 - Chapinero;24;Femenino;Contributivo;10
2022;08 - Kennedy;22;Masculino;Contributivo;107
2022;16 - Puente Aranda;36;Femenino;Contributivo;26
2022;09 - Fontibón;21;Masculino;Contributivo;33
2022;03 - Santa Fe;21;Masculino;Subsidiado;10
2022;11 - Suba;31;Femenino;No Asegurado;3
2022;05 - Usme;31;Femenino;Contributivo;58
2022;16 - Puente Aranda;31;Femenino;Subsidiado;4
2022;11 - Suba;17;Femenino;Contributivo;23
2022;03 - Santa Fe;26;Masculino;Subsidiado;6
2022;10 - Engativá;22;Femenino;Contributivo;76
2022;19 - Ciudad Bolívar;19;Masculino;Contributivo;69
2022;01 - Usaquén;25;Femenino;No Asegurado;4
2022;01 - Usaquén;24;Masculino;Contributivo;43
2022;02 - Chapinero;28;Masculino;No Asegurado;2
2022;11 - Suba;20;Femenino;Contributivo;64
2022;08 - Kennedy;42;Femenino;Contributivo;30
2022;13 - Teusaquillo;16;Masculino;No Asegurado;2
2022;05 - Usme;20;Femenino;Subsidiado;38
2022;06 - Tunjuelito;29;Masculino;Subsidiado;13
2022;10 - Engativá;44;Masculino;Subsidiado;1
2022;04 - San Cristóbal;24;Femenino;Contributivo;52
2022;19 - Ciudad Bolívar;31;Masculino;Contributivo;112
2022;08 - Kennedy;26;Masculino;No Asegurado;22
2022;11 - Suba;22;Masculino;No Asegurado;15
2022;09 - Fontibón;20;Femenino;No Asegurado;6
2022;14 - Los Mártires;25;Masculino;Contributivo;17
2022;01 - Usaquén;25;Masculino;Contributivo;75
2022;07 - Bosa;25;Masculino;Excepción;3
2022;02 - Chapinero;36;Masculino;Contributivo;44
2022;05 - Usme;13;Femenino;Contributivo;1
2022;09 - Fontibón;30;Femenino;Contributivo;60
2022;07 - Bosa;29;Masculino;No Asegurado;6
2022;11 - Suba;33;Femenino;Subsidiado;9
2022;10 - Engativá;29;Femenino;Contributivo;134
2022;05 - Usme;38;Femenino;Contributivo;14
2022;01 - Usaquén;38;Femenino;Contributivo;79
2022;12 - Barrios Unidos;37;Femenino;Contributivo;16
2022;03 - Santa Fe;29;Masculino;No Asegurado;3
2022;12 - Barrios Unidos;32;Masculino;Contributivo;26
2022;08 - Kennedy;17;Femenino;Contributivo;30
2022;09 - Fontibón;33;Femenino;Contributivo;50
2022;10 - Engativá;41;Masculino;Subsidiado;1
2022;04 - San Cristóbal;24;Femenino;Subsidiado;26
2022;06 - Tunjuelito;36;Femenino;Contributivo;12
2022;04 - San Cristóbal;18;Femenino;No Asegurado;10
2022;15 - Antonio Nariño;22;Masculino;No Asegurado;6
2022;06 - Tunjuelito;30;Femenino;Excepción;1
2022;05 - Usme;40;Masculino;Subsidiado;9
2022;15 - Antonio Nariño;22;Masculino;Subsidiado;5
2022;01 - Usaquén;30;Femenino;Excepción;5
2022;15 - Antonio Nariño;24;Masculino;No Asegurado;3
2022;18 - Rafael Uribe Uribe;16;Masculino;No Asegurado;3
2022;16 - Puente Aranda;42;Femenino;Contributivo;5
2022;01 - Usaquén;14;Femenino;Subsidiado;4
2022;18 - Rafael Uribe Uribe;37;Masculino;Contributivo;25
2022;10 - Engativá;30;Masculino;Excepción;3
2022;07 - Bosa;20;Masculino;No Asegurado;13
2022;19 - Ciudad Bolívar;20;Masculino;No Asegurado;27
2022;06 - Tunjuelito;24;Femenino;Subsidiado;11
2022;16 - Puente Aranda;32;Femenino;Contributivo;35
2022;08 - Kennedy;34;Femenino;Subsidiado;25
2022;05 - Usme;37;Femenino;Contributivo;24
2022;02 - Chapinero;31;Masculino;Contributivo;51
2022;19 - Ciudad Bolívar;27;Masculino;No Asegurado;19
2022;03 - Santa Fe;37;Femenino;Subsidiado;6
2022;09 - Fontibón;23;Masculino;Contributivo;47
2022;08 - Kennedy;40;Masculino;Subsidiado;9
2022;16 - Puente Aranda;29;Femenino;Contributivo;55
2022;18 - Rafael Uribe Uribe;34;Masculino;Subsidiado;9
2022;11 - Suba;18;Masculino;No Asegurado;16
2022;03 - Santa Fe;28;Femenino;Contributivo;21
2022;03 - Santa Fe;40;Femenino;Contributivo;6
2022;12 - Barrios Unidos;27;Femenino;Contributivo;25
2022;05 - Usme;33;Masculino;Contributivo;30
2022;04 - San Cristóbal;25;Masculino;Contributivo;70
2022;18 - Rafael Uribe Uribe;26;Femenino;No Asegurado;9
2022;11 - Suba;28;Femenino;Subsidiado;43
2022;04 - San Cristóbal;15;Masculino;Contributivo;9
2022;10 - Engativá;31;Femenino;Subsidiado;10
2022;04 - San Cristóbal;26;Femenino;Contributivo;68
2022;12 - Barrios Unidos;40;Masculino;Contributivo;9
2022;03 - Santa Fe;24;Femenino;Subsidiado;11
2022;03 - Santa Fe;36;Masculino;No Asegurado;3
2022;06 - Tunjuelito;25;Masculino;No Asegurado;7
2022;02 - Chapinero;21;Femenino;No Asegurado;2
2022;04 - San Cristóbal;18;Masculino;No Asegurado;10
2022;06 - Tunjuelito;38;Masculino;Subsidiado;2
2022;10 - Engativá;40;Masculino;Contributivo;43
2022;09 - Fontibón;27;Masculino;Contributivo;62
2022;10 - Engativá;37;Femenino;Contributivo;74
2022;05 - Usme;23;Femenino;Contributivo;67
2022;04 - San Cristóbal;27;Femenino;Contributivo;75
2022;19 - Ciudad Bolívar;22;Masculino;Subsidiado;68
2022;18 - Rafael Uribe Uribe;24;Masculino;No Asegurado;7
2022;06 - Tunjuelito;22;Femenino;Subsidiado;6
2022;16 - Puente Aranda;30;Masculino;Contributivo;40
2022;19 - Ciudad Bolívar;34;Femenino;Subsidiado;20
2022;08 - Kennedy;41;Masculino;Contributivo;26
2022;11 - Suba;15;Masculino;No Asegurado;5
2022;03 - Santa Fe;25;Femenino;Subsidiado;12
2022;06 - Tunjuelito;23;Masculino;Contributivo;22
2022;07 - Bosa;28;Femenino;Contributivo;136
2022;15 - Antonio Nariño;41;Masculino;Contributivo;4
2022;15 - Antonio Nariño;31;Femenino;Contributivo;13
2022;14 - Los Mártires;23;Masculino;Contributivo;14
2022;14 - Los Mártires;22;Femenino;Contributivo;7
2022;11 - Suba;23;Femenino;Subsidiado;42
2022;08 - Kennedy;30;Femenino;Excepción;6
2022;07 - Bosa;15;Masculino;Contributivo;8
2022;11 - Suba;45;Femenino;Contributivo;7
2022;19 - Ciudad Bolívar;31;Femenino;Subsidiado;36
2022;01 - Usaquén;33;Femenino;Subsidiado;3
2022;09 - Fontibón;31;Femenino;Contributivo;76
2022;11 - Suba;35;Masculino;Contributivo;181
2022;12 - Barrios Unidos;22;Femenino;Contributivo;10
2022;06 - Tunjuelito;28;Masculino;Excepción;3
2022;04 - San Cristóbal;37;Femenino;Contributivo;22
2022;03 - Santa Fe;27;Femenino;Contributivo;11
2022;18 - Rafael Uribe Uribe;25;Masculino;No Asegurado;15
2022;02 - Chapinero;19;Femenino;No Asegurado;1
2022;07 - Bosa;43;Masculino;Contributivo;6
2022;01 - Usaquén;44;Masculino;Contributivo;5
2022;07 - Bosa;21;Femenino;Contributivo;77
2022;19 - Ciudad Bolívar;17;Femenino;No Asegurado;14
2022;07 - Bosa;36;Masculino;Contributivo;56
2022;18 - Rafael Uribe Uribe;24;Femenino;Contributivo;74
2022;07 - Bosa;39;Masculino;Contributivo;33
2022;03 - Santa Fe;21;Femenino;No Asegurado;11
2022;09 - Fontibón;38;Masculino;Contributivo;34
2022;03 - Santa Fe;35;Masculino;No Asegurado;2
2022;06 - Tunjuelito;34;Femenino;Excepción;3
2022;12 - Barrios Unidos;32;Femenino;Contributivo;21
2022;08 - Kennedy;31;Femenino;No Asegurado;8
2022;08 - Kennedy;19;Masculino;Subsidiado;46
2022;03 - Santa Fe;20;Masculino;No Asegurado;7
2022;14 - Los Mártires;32;Femenino;Contributivo;11
2022;13 - Teusaquillo;31;Femenino;Contributivo;19
2022;04 - San Cristóbal;43;Masculino;Contributivo;3
2022;04 - San Cristóbal;39;Femenino;Subsidiado;10
2022;16 - Puente Aranda;26;Femenino;Excepción;1
2022;06 - Tunjuelito;18;Femenino;Subsidiado;4
2022;05 - Usme;25;Masculino;Subsidiado;35
2022;04 - San Cristóbal;35;Femenino;Subsidiado;6
2022;06 - Tunjuelito;35;Femenino;Contributivo;18
2022;07 - Bosa;29;Femenino;Subsidiado;34
2022;05 - Usme;23;Femenino;No Asegurado;7
2022;09 - Fontibón;41;Femenino;Contributivo;15
2022;08 - Kennedy;23;Masculino;Contributivo;161
2022;18 - Rafael Uribe Uribe;25;Femenino;Contributivo;78
2022;12 - Barrios Unidos;33;Femenino;Contributivo;26
2022;06 - Tunjuelito;34;Femenino;Contributivo;14
2022;08 - Kennedy;18;Masculino;Subsidiado;35
2022;03 - Santa Fe;32;Femenino;Subsidiado;6
2022;08 - Kennedy;22;Femenino;Subsidiado;57
2022;14 - Los Mártires;35;Masculino;Contributivo;8
2022;06 - Tunjuelito;26;Femenino;No Asegurado;8
2022;19 - Ciudad Bolívar;36;Masculino;Contributivo;41
2022;06 - Tunjuelito;22;Masculino;Excepción;2
2022;07 - Bosa;32;Femenino;No Asegurado;4
2022;02 - Chapinero;28;Femenino;Contributivo;27
2022;18 - Rafael Uribe Uribe;18;Femenino;Subsidiado;22
2022;07 - Bosa;17;Femenino;Contributivo;23
2022;05 - Usme;16;Masculino;No Asegurado;3
2022;08 - Kennedy;28;Masculino;No Asegurado;22
2022;06 - Tunjuelito;30;Masculino;Contributivo;39
2022;11 - Suba;29;Femenino;Excepción;3
2022;06 - Tunjuelito;16;Femenino;Subsidiado;3
2022;03 - Santa Fe;30;Femenino;Contributivo;17
2022;12 - Barrios Unidos;27;Femenino;Subsidiado;2
2022;19 - Ciudad Bolívar;13;Masculino;Subsidiado;3
2022;12 - Barrios Unidos;26;Femenino;Contributivo;19
2022;05 - Usme;35;Masculino;Subsidiado;14
2022;02 - Chapinero;21;Femenino;Subsidiado;5
2022;16 - Puente Aranda;38;Masculino;Contributivo;23
2022;16 - Puente Aranda;25;Femenino;Contributivo;37
2022;01 - Usaquén;16;Masculino;Subsidiado;5
2022;18 - Rafael Uribe Uribe;22;Femenino;Subsidiado;28
2022;08 - Kennedy;34;Masculino;Excepción;3
2022;07 - Bosa;40;Masculino;Contributivo;21
2022;11 - Suba;37;Masculino;Contributivo;171
2022;11 - Suba;14;Femenino;Subsidiado;3
2022;07 - Bosa;30;Femenino;No Asegurado;5
2022;16 - Puente Aranda;27;Masculino;Subsidiado;7
2022;19 - Ciudad Bolívar;25;Femenino;Excepción;2
2022;05 - Usme;24;Masculino;Contributivo;74
2022;02 - Chapinero;25;Femenino;Subsidiado;4
2022;01 - Usaquén;23;Femenino;Contributivo;46
2022;04 - San Cristóbal;22;Masculino;Subsidiado;32
2022;16 - Puente Aranda;35;Femenino;Contributivo;27
2022;07 - Bosa;29;Masculino;Contributivo;126
2022;05 - Usme;19;Masculino;No Asegurado;5
2022;03 - Santa Fe;38;Masculino;No Asegurado;1
2022;10 - Engativá;34;Masculino;Subsidiado;19
2022;02 - Chapinero;33;Femenino;Contributivo;42
2022;04 - San Cristóbal;22;Femenino;Subsidiado;36
2022;02 - Chapinero;26;Femenino;No Asegurado;2
2022;10 - Engativá;22;Masculino;Subsidiado;22
2022;18 - Rafael Uribe Uribe;26;Masculino;No Asegurado;8
2022;05 - Usme;21;Masculino;Subsidiado;36
2022;03 - Santa Fe;17;Femenino;Contributivo;3
2022;12 - Barrios Unidos;35;Femenino;Contributivo;15
2022;01 - Usaquén;41;Femenino;Contributivo;34
2022;17 - La Candelaria;33;Masculino;Contributivo;6
2022;05 - Usme;27;Masculino;Excepción;2
2022;10 - Engativá;44;Masculino;Contributivo;6
2022;08 - Kennedy;45;Femenino;Contributivo;2
2022;19 - Ciudad Bolívar;36;Masculino;Subsidiado;16
2022;11 - Suba;24;Femenino;Subsidiado;33
2022;12 - Barrios Unidos;29;Masculino;Contributivo;22
2022;08 - Kennedy;29;Masculino;Excepción;9
2022;08 - Kennedy;35;Femenino;Contributivo;114
2022;11 - Suba;25;Masculino;Subsidiado;66
2022;08 - Kennedy;31;Masculino;Subsidiado;32
2022;03 - Santa Fe;25;Masculino;Subsidiado;3
2022;06 - Tunjuelito;21;Masculino;Contributivo;22
2022;10 - Engativá;33;Masculino;Subsidiado;9
2022;07 - Bosa;21;Masculino;Contributivo;99
2022;01 - Usaquén;23;Masculino;Subsidiado;19
2022;03 - Santa Fe;20;Femenino;Subsidiado;3
2022;18 - Rafael Uribe Uribe;35;Femenino;Contributivo;20
2022;08 - Kennedy;38;Femenino;No Asegurado;2
2022;02 - Chapinero;35;Femenino;Contributivo;40
2022;02 - Chapinero;28;Femenino;Subsidiado;3
2022;18 - Rafael Uribe Uribe;36;Masculino;Contributivo;26
2022;19 - Ciudad Bolívar;29;Femenino;Subsidiado;33
2022;13 - Teusaquillo;28;Masculino;Subsidiado;2
2022;12 - Barrios Unidos;21;Masculino;Contributivo;12
2022;01 - Usaquén;26;Masculino;Excepción;3
2022;09 - Fontibón;18;Femenino;Subsidiado;5
2022;14 - Los Mártires;34;Femenino;Subsidiado;2
2022;04 - San Cristóbal;33;Femenino;Contributivo;33
2022;03 - Santa Fe;33;Masculino;Subsidiado;5
2022;15 - Antonio Nariño;23;Femenino;Contributivo;7
2022;09 - Fontibón;40;Femenino;Contributivo;16
2022;04 - San Cristóbal;19;Masculino;Subsidiado;31
2022;04 - San Cristóbal;20;Femenino;No Asegurado;9
2022;16 - Puente Aranda;35;Femenino;Subsidiado;6
2022;04 - San Cristóbal;38;Masculino;Contributivo;23
2022;10 - Engativá;20;Masculino;Subsidiado;24
2022;07 - Bosa;16;Masculino;Contributivo;16
2022;07 - Bosa;29;Indeterminado;Contributivo;1
2022;02 - Chapinero;24;Masculino;Subsidiado;5
2022;12 - Barrios Unidos;19;Femenino;Subsidiado;6
2022;06 - Tunjuelito;40;Masculino;Contributivo;7
2022;12 - Barrios Unidos;24;Femenino;Contributivo;16
2022;18 - Rafael Uribe Uribe;45;Femenino;Contributivo;1
2022;18 - Rafael Uribe Uribe;33;Femenino;Subsidiado;8
2022;08 - Kennedy;26;Femenino;No Asegurado;16
2022;04 - San Cristóbal;29;Femenino;Subsidiado;10
2022;10 - Engativá;37;Femenino;Excepción;3
2022;01 - Usaquén;22;Femenino;Subsidiado;13
2022;06 - Tunjuelito;25;Femenino;Contributivo;37
2022;05 - Usme;32;Masculino;No Asegurado;4
2022;14 - Los Mártires;21;Femenino;Contributivo;9
2022;12 - Barrios Unidos;24;Femenino;No Asegurado;5
2022;08 - Kennedy;39;Femenino;Subsidiado;10
2022;01 - Usaquén;26;Femenino;Subsidiado;10
2022;18 - Rafael Uribe Uribe;17;Femenino;Subsidiado;7
2022;08 - Kennedy;32;Masculino;No Asegurado;11
2022;08 - Kennedy;16;Masculino;Contributivo;13
2022;16 - Puente Aranda;29;Masculino;Contributivo;41
2022;11 - Suba;21;Femenino;Subsidiado;59
2022;03 - Santa Fe;34;Masculino;Contributivo;14
2022;11 - Suba;23;Masculino;No Asegurado;18
2022;06 - Tunjuelito;36;Masculino;Contributivo;22
2022;19 - Ciudad Bolívar;34;Masculino;No Asegurado;4
2022;12 - Barrios Unidos;33;Masculino;Contributivo;29
2022;03 - Santa Fe;21;Femenino;Contributivo;10
2022;07 - Bosa;17;Masculino;Subsidiado;30
2022;04 - San Cristóbal;20;Masculino;Subsidiado;22
2022;05 - Usme;18;Masculino;Subsidiado;23
2022;13 - Teusaquillo;31;Masculino;Contributivo;23
2022;02 - Chapinero;19;Masculino;Contributivo;8
2022;10 - Engativá;14;Femenino;Contributivo;3
2022;13 - Teusaquillo;37;Femenino;Contributivo;24
2022;07 - Bosa;17;Masculino;Contributivo;31
2022;18 - Rafael Uribe Uribe;16;Femenino;No Asegurado;4
2022;01 - Usaquén;19;Femenino;Subsidiado;12
2022;11 - Suba;36;Femenino;No Asegurado;4
2022;03 - Santa Fe;33;Masculino;Contributivo;19
2022;12 - Barrios Unidos;30;Masculino;Excepción;4
2022;18 - Rafael Uribe Uribe;42;Masculino;Contributivo;7
2022;11 - Suba;40;Femenino;Excepción;4
2022;19 - Ciudad Bolívar;32;Masculino;No Asegurado;8
2022;06 - Tunjuelito;22;Femenino;Contributivo;27
2022;09 - Fontibón;26;Masculino;No Asegurado;5
2022;01 - Usaquén;41;Femenino;No Asegurado;1
2022;07 - Bosa;23;Masculino;No Asegurado;19
2022;07 - Bosa;22;Femenino;Subsidiado;47
2022;12 - Barrios Unidos;28;Masculino;Contributivo;28
2022;01 - Usaquén;20;Masculino;Contributivo;35
2022;03 - Santa Fe;36;Masculino;Contributivo;14
2022;02 - Chapinero;26;Femenino;Contributivo;14
2022;07 - Bosa;34;Masculino;Contributivo;74
2022;11 - Suba;36;Masculino;No Asegurado;7
2022;12 - Barrios Unidos;19;Femenino;No Asegurado;3
2022;07 - Bosa;18;Femenino;Subsidiado;34
2022;14 - Los Mártires;28;Masculino;Contributivo;17
2022;07 - Bosa;39;Femenino;Contributivo;28
2022;18 - Rafael Uribe Uribe;43;Femenino;Subsidiado;2
2022;08 - Kennedy;40;Femenino;Contributivo;40
2022;08 - Kennedy;23;Masculino;Subsidiado;52
2022;07 - Bosa;40;Femenino;Subsidiado;4
2022;05 - Usme;20;Femenino;Contributivo;32
2022;09 - Fontibón;22;Femenino;Contributivo;30
2022;19 - Ciudad Bolívar;17;Masculino;No Asegurado;16
2022;05 - Usme;27;Femenino;No Asegurado;9
2022;07 - Bosa;37;Femenino;Contributivo;56
2022;19 - Ciudad Bolívar;37;Femenino;Contributivo;42
2022;02 - Chapinero;17;Femenino;Subsidiado;2
2022;05 - Usme;22;Femenino;Subsidiado;33
2022;05 - Usme;34;Masculino;Contributivo;33
2022;14 - Los Mártires;29;Femenino;No Asegurado;4
2022;11 - Suba;39;Femenino;Subsidiado;6
2022;19 - Ciudad Bolívar;32;Masculino;Excepción;2
2022;05 - Usme;26;Femenino;No Asegurado;7
2022;06 - Tunjuelito;35;Femenino;Subsidiado;4
2022;09 - Fontibón;24;Femenino;Subsidiado;9
2022;06 - Tunjuelito;26;Femenino;Contributivo;37
2022;05 - Usme;32;Masculino;Subsidiado;13
2022;07 - Bosa;41;Masculino;Contributivo;18
2022;10 - Engativá;24;Femenino;Subsidiado;22
2022;19 - Ciudad Bolívar;25;Masculino;Subsidiado;73
2022;02 - Chapinero;35;Femenino;No Asegurado;1
2022;05 - Usme;32;Femenino;Subsidiado;18
2022;04 - San Cristóbal;34;Masculino;Subsidiado;11
2022;05 - Usme;18;Masculino;Contributivo;22
2022;06 - Tunjuelito;38;Masculino;Excepción;3
2022;18 - Rafael Uribe Uribe;22;Femenino;No Asegurado;12
2022;18 - Rafael Uribe Uribe;40;Femenino;Contributivo;15
2022;15 - Antonio Nariño;19;Masculino;Subsidiado;4
2022;17 - La Candelaria;29;Femenino;Contributivo;3
2022;07 - Bosa;35;Femenino;Subsidiado;13
2022;07 - Bosa;26;Masculino;No Asegurado;9
2022;10 - Engativá;42;Masculino;Contributivo;18
2022;19 - Ciudad Bolívar;24;Masculino;No Asegurado;18
2022;11 - Suba;38;Masculino;Contributivo;123
2022;10 - Engativá;17;Femenino;Subsidiado;6
2022;07 - Bosa;33;Femenino;No Asegurado;2
2022;10 - Engativá;36;Masculino;Contributivo;72
2022;01 - Usaquén;40;Masculino;Contributivo;45
2022;08 - Kennedy;32;Masculino;Subsidiado;27
2022;18 - Rafael Uribe Uribe;23;Masculino;Subsidiado;31
2022;09 - Fontibón;25;Femenino;Contributivo;56
2022;08 - Kennedy;18;Masculino;Contributivo;48
2022;08 - Kennedy;37;Femenino;No Asegurado;6
2022;08 - Kennedy;39;Masculino;Contributivo;63
2022;18 - Rafael Uribe Uribe;26;Masculino;Excepción;2
2022;18 - Rafael Uribe Uribe;22;Femenino;Contributivo;44
2022;13 - Teusaquillo;39;Femenino;Contributivo;6
2022;04 - San Cristóbal;28;Masculino;Contributivo;63
2022;01 - Usaquén;29;Femenino;Subsidiado;4
2022;08 - Kennedy;14;Masculino;Subsidiado;2
2022;08 - Kennedy;26;Masculino;Excepción;2
2022;05 - Usme;29;Masculino;Contributivo;56
2022;08 - Kennedy;40;Masculino;Contributivo;44
2022;15 - Antonio Nariño;27;Femenino;Excepción;1
2022;08 - Kennedy;37;Masculino;Subsidiado;12
2022;10 - Engativá;28;Femenino;Subsidiado;20
2022;03 - Santa Fe;25;Femenino;Contributivo;15
2022;09 - Fontibón;24;Masculino;Subsidiado;9
2022;04 - San Cristóbal;32;Femenino;Contributivo;39
2022;08 - Kennedy;33;Femenino;Subsidiado;18
2022;13 - Teusaquillo;37;Masculino;Contributivo;33
2022;18 - Rafael Uribe Uribe;38;Masculino;Contributivo;25
2022;07 - Bosa;42;Femenino;Contributivo;15
2022;01 - Usaquén;43;Masculino;Contributivo;16
2022;16 - Puente Aranda;15;Masculino;Contributivo;2
2022;18 - Rafael Uribe Uribe;29;Femenino;No Asegurado;9
2022;18 - Rafael Uribe Uribe;25;Masculino;Contributivo;60
2022;08 - Kennedy;39;Masculino;Subsidiado;4
2022;08 - Kennedy;31;Femenino;Subsidiado;23
2022;18 - Rafael Uribe Uribe;18;Femenino;No Asegurado;11
2022;06 - Tunjuelito;29;Masculino;Excepción;1
2022;10 - Engativá;22;Femenino;No Asegurado;13
2022;18 - Rafael Uribe Uribe;26;Femenino;Subsidiado;25
2022;15 - Antonio Nariño;34;Femenino;Contributivo;14
2022;06 - Tunjuelito;25;Masculino;Contributivo;29
2022;10 - Engativá;21;Masculino;Subsidiado;30
2022;05 - Usme;36;Femenino;Subsidiado;5
2022;07 - Bosa;32;Masculino;Excepción;4
2022;16 - Puente Aranda;48;Femenino;Contributivo;1
2022;07 - Bosa;20;Femenino;No Asegurado;22
2022;10 - Engativá;27;Masculino;No Asegurado;12
2022;06 - Tunjuelito;21;Femenino;No Asegurado;9
2022;09 - Fontibón;28;Femenino;Subsidiado;9
2022;01 - Usaquén;23;Masculino;Excepción;1
2022;19 - Ciudad Bolívar;16;Femenino;Subsidiado;30
2022;18 - Rafael Uribe Uribe;37;Masculino;Subsidiado;12
2022;10 - Engativá;24;Masculino;Subsidiado;25
2022;14 - Los Mártires;24;Femenino;No Asegurado;10
2022;15 - Antonio Nariño;32;Masculino;Contributivo;15
2022;11 - Suba;39;Masculino;No Asegurado;1
2022;18 - Rafael Uribe Uribe;34;Femenino;Contributivo;36
2022;08 - Kennedy;42;Femenino;Subsidiado;2
2022;19 - Ciudad Bolívar;16;Femenino;Contributivo;18
2022;04 - San Cristóbal;26;Masculino;Contributivo;68
2022;10 - Engativá;33;Femenino;Excepción;2
2022;03 - Santa Fe;35;Femenino;Contributivo;17
2022;01 - Usaquén;17;Femenino;No Asegurado;4
2022;15 - Antonio Nariño;20;Femenino;Contributivo;5
2022;16 - Puente Aranda;17;Masculino;Subsidiado;2
2022;03 - Santa Fe;33;Femenino;Subsidiado;2
2022;02 - Chapinero;43;Masculino;Contributivo;6
2022;08 - Kennedy;38;Masculino;Subsidiado;10
2022;03 - Santa Fe;18;Femenino;No Asegurado;9
2022;16 - Puente Aranda;28;Femenino;Excepción;9
2022;18 - Rafael Uribe Uribe;21;Masculino;Subsidiado;35
2022;18 - Rafael Uribe Uribe;30;Femenino;Contributivo;69
2022;08 - Kennedy;21;Femenino;Contributivo;93
